qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
4163,94,11,16,10,3,01:15.8,,NULL
4164,94,15,4,7,4,01:16.1,,NULL
4165,94,22,6,2,5,01:16.3,,NULL
4166,94,23,3,4,6,01:16.3,,NULL
4167,94,44,7,17,7,01:16.3,,NULL
4168,94,4,4,8,8,01:16.4,,NULL
4169,94,17,19,14,9,01:16.5,,NULL
4170,94,14,1,5,10,01:16.6,,NULL
4171,94,43,7,16,11,01:17.0,,NULL
4172,94,21,15,11,12,01:17.4,,NULL
4173,94,8,1,6,13,01:17.4,,NULL
4174,94,18,16,9,14,01:17.6,,NULL
4175,94,2,17,18,15,01:17.8,,NULL
4176,94,32,19,15,16,01:17.8,,NULL
4177,94,13,15,12,17,01:17.9,,NULL
4178,94,46,18,20,18,01:19.8,,NULL
4179,94,45,17,19,19,01:20.6,,NULL
4180,94,47,18,21,20,01:21.5,,NULL
4181,95,15,4,7,1,01:14.0,,NULL
4182,95,23,3,4,2,01:14.3,,NULL
4183,95,18,16,9,3,01:14.4,,NULL
4184,95,4,4,8,4,01:14.4,,NULL
4185,95,30,6,1,5,01:14.5,,NULL
4186,95,8,1,6,6,01:14.6,,NULL
4187,95,22,6,2,7,01:14.7,,NULL
4188,95,11,16,10,8,01:14.8,,NULL
4189,95,14,1,5,9,01:15.0,,NULL
4190,95,31,3,3,10,01:15.0,,NULL
4191,95,21,15,11,11,01:15.4,,NULL
4192,95,17,19,14,12,01:15.7,,NULL
4193,95,44,7,17,13,01:15.9,,NULL
4194,95,32,19,15,14,01:15.9,,NULL
4195,95,43,7,16,15,01:16.2,,NULL
4196,95,13,15,12,16,01:16.2,,NULL
4197,95,2,17,18,17,01:16.5,,NULL
4198,95,45,17,19,18,01:17.4,,NULL
4199,95,47,18,21,19,01:20.1,,NULL
4200,95,46,18,20,20,01:20.1,,NULL
4201,96,30,6,1,1,01:28.4,,NULL
4202,96,11,16,10,2,01:29.0,,NULL
4203,96,15,4,7,3,01:29.1,,NULL
4204,96,8,1,6,4,01:29.1,,NULL
4205,96,18,16,9,5,01:29.2,,NULL
4206,96,4,4,8,6,01:29.3,,NULL
4207,96,22,6,2,7,01:29.4,,NULL
4208,96,31,3,3,8,01:29.4,,NULL
4209,96,23,3,4,9,01:29.5,,NULL
4210,96,44,7,17,10,01:29.7,,NULL
4211,96,43,7,16,11,01:29.7,,NULL
4212,96,32,19,15,12,01:31.4,,NULL
4213,96,2,17,18,13,01:31.6,,NULL
4214,96,17,19,14,14,01:31.8,,NULL
4215,96,45,17,19,15,01:32.0,,NULL
4216,96,13,15,12,16,01:32.0,,NULL
4217,96,47,18,21,17,01:34.4,,NULL
4218,96,14,1,5,18,,,NULL
4219,96,21,15,11,19,,,NULL
4220,96,46,18,20,20,,,NULL
4221,97,23,3,4,1,01:12.3,,NULL
4222,97,18,16,9,2,01:12.3,,NULL
4223,97,15,4,7,3,01:13.0,,NULL
4224,97,31,3,3,4,01:13.1,,NULL
4225,97,4,4,8,5,01:13.3,,NULL
4226,97,30,6,1,6,01:13.4,,NULL
4227,97,22,6,2,7,01:13.6,,NULL
4228,97,8,1,6,8,01:13.6,,NULL
4229,97,14,1,5,9,01:13.7,,NULL
4230,97,32,19,15,10,01:14.5,,NULL
4231,97,21,15,11,11,01:14.7,,NULL
4232,97,43,7,16,12,01:14.9,,NULL
4233,97,44,7,17,13,01:14.9,,NULL
4234,97,17,19,14,14,01:15.1,,NULL
4235,97,2,17,18,15,01:15.3,,NULL
4236,97,10,17,19,16,01:16.3,,NULL
4237,97,11,16,10,17,01:17.0,,NULL
4238,97,47,18,21,18,01:17.1,,NULL
4239,97,13,15,12,19,,,NULL
4240,97,46,18,20,20,,,NULL
4241,98,22,6,2,1,01:10.2,,NULL
4242,98,30,6,1,2,01:10.4,,NULL
4243,98,11,16,10,3,01:10.6,,NULL
4244,98,18,16,9,4,01:10.8,,NULL
4245,98,31,3,3,5,01:11.1,,NULL
4246,98,23,3,4,6,01:11.1,,NULL
4247,98,8,1,6,7,01:11.1,,NULL
4248,98,44,7,17,8,01:11.2,,NULL
4249,98,4,4,8,9,01:11.2,,NULL
4250,98,17,19,14,10,01:11.3,,NULL
4251,98,43,7,16,11,01:11.7,,NULL
4252,98,14,1,5,12,01:12.0,,NULL
4253,98,32,19,15,13,01:12.2,,NULL
4254,98,21,15,11,14,01:12.5,,NULL
4255,98,13,15,12,15,01:12.7,,NULL
4256,98,2,17,18,16,01:13.1,,NULL
4257,98,45,17,19,17,01:13.4,,NULL
4258,98,46,18,20,18,01:14.0,,NULL
4259,98,47,18,21,19,01:14.8,,NULL
4260,98,15,4,7,20,,,NULL
4261,99,4,4,8,1,01:13.7,,NULL
4262,99,30,6,1,2,01:14.0,,NULL
4263,99,14,1,5,3,01:14.0,,NULL
4264,99,18,16,9,4,01:14.0,,NULL
4265,99,15,4,7,5,01:14.1,,NULL
4266,99,31,3,3,6,01:14.2,,NULL
4267,99,11,16,10,7,01:14.2,,NULL
4268,99,48,3,4,8,01:14.3,,NULL
4269,99,8,1,6,9,01:14.3,,NULL
4270,99,22,6,2,10,01:14.5,,NULL
4271,99,43,7,16,11,01:14.6,,NULL
4272,99,17,19,14,12,01:14.8,,NULL
4273,99,32,19,15,13,01:15.1,,NULL
4274,99,44,7,17,14,01:15.1,,NULL
4275,99,21,15,11,15,01:16.2,,NULL
4276,99,13,15,12,16,01:16.2,,NULL
4277,99,2,17,18,17,01:16.8,,NULL
4278,99,45,17,19,18,01:17.5,,NULL
4279,99,46,18,20,19,01:17.9,,NULL
4280,99,47,18,21,20,01:18.2,,NULL
4281,100,8,1,6,1,01:18.2,,NULL
4282,100,22,6,2,2,01:18.3,,NULL
4283,100,18,16,9,3,01:18.6,,NULL
4284,100,30,6,1,4,01:18.7,,NULL
4285,100,15,4,7,5,01:18.7,,NULL
4286,100,4,4,8,6,01:18.8,,NULL
4287,100,14,1,5,7,01:19.1,,NULL
4288,100,31,3,3,8,01:19.4,,NULL
4289,100,11,16,10,9,01:19.7,,NULL
4290,100,17,19,14,10,01:20.0,,NULL
4291,100,13,15,12,11,01:20.2,,NULL
4292,100,44,7,17,12,01:20.3,,NULL
4293,100,48,3,4,13,01:20.3,,NULL
4294,100,43,7,16,14,01:20.5,,NULL
4295,100,32,19,15,15,01:21.6,,NULL
4296,100,45,17,19,16,01:22.5,,NULL
4297,100,2,17,18,17,01:22.7,,NULL
4298,100,46,18,20,18,01:23.4,,NULL
4299,100,47,18,21,19,01:24.1,,NULL
4300,100,21,15,11,20,,,NULL
4301,101,30,6,1,1,01:13.3,,NULL
4302,101,31,3,3,2,01:13.7,,NULL
4303,101,18,16,9,3,01:13.7,,NULL
4304,101,8,1,6,4,01:13.7,,NULL
4305,101,14,1,5,5,01:13.8,,NULL
4306,101,4,4,8,6,01:13.9,,NULL
4307,101,15,4,7,7,01:14.1,,NULL
4308,101,22,6,2,8,01:14.3,,NULL
4309,101,11,16,10,9,01:14.3,,NULL
4310,101,44,7,17,10,01:14.4,,NULL
4311,101,42,3,4,11,01:14.6,,NULL
4312,101,17,19,14,12,01:14.8,,NULL
4313,101,32,19,15,13,01:15.0,,NULL
4314,101,21,15,11,14,01:15.4,,NULL
4315,101,43,7,16,15,01:15.5,,NULL
4316,101,13,15,12,16,01:15.6,,NULL
4317,101,45,17,19,17,01:16.2,,NULL
4318,101,2,17,18,18,01:16.3,,NULL
4319,101,46,18,20,19,01:18.1,,NULL
4320,101,47,18,21,20,01:18.4,,NULL
4321,102,30,6,1,1,01:19.1,,NULL
4322,102,22,6,2,2,01:19.3,,NULL
4323,102,11,16,10,3,01:19.7,,NULL
4324,102,18,16,9,4,01:19.7,,NULL
4325,102,4,4,8,5,01:20.0,,NULL
4326,102,42,3,4,6,01:20.2,,NULL
4327,102,31,3,3,7,01:20.2,,NULL
4328,102,21,15,11,8,01:20.3,,NULL
4329,102,15,4,7,9,01:20.4,,NULL
4330,102,8,1,6,10,01:20.6,,NULL
4331,102,17,19,14,11,01:20.7,,NULL
4332,102,14,1,5,12,01:20.9,,NULL
4333,102,44,7,17,13,01:21.1,,NULL
4334,102,32,19,15,14,01:21.1,,NULL
4335,102,41,7,16,15,01:21.1,,NULL
4336,102,2,17,18,16,01:22.2,,NULL
4337,102,45,17,19,17,01:22.4,,NULL
4338,102,47,18,21,18,01:24.3,,NULL
4339,102,46,18,20,19,01:24.7,,NULL
4340,102,13,15,12,20,,,NULL
4341,103,15,4,7,1,01:56.2,,NULL
4342,103,30,6,1,2,01:56.3,,NULL
4343,103,4,4,8,3,01:56.7,,NULL
4344,103,14,1,5,4,01:58.0,,NULL
4345,103,21,15,11,5,01:58.0,,NULL
4346,103,22,6,2,6,01:58.2,,NULL
4347,103,17,19,14,7,01:58.7,,NULL
4348,103,13,15,12,8,01:59.0,,NULL
4349,103,44,7,17,9,01:59.6,,NULL
4350,103,8,1,6,10,01:59.6,,NULL
4351,103,31,3,3,11,01:59.7,,NULL
4352,103,18,16,9,12,02:00.2,,NULL
4353,103,32,19,15,13,02:01.2,,NULL
4354,103,42,3,4,14,02:01.4,,NULL
4355,103,11,16,10,15,02:01.8,,NULL
4356,103,2,17,18,16,02:02.6,,NULL
4357,103,46,18,20,17,02:02.7,,NULL
4358,103,47,18,21,18,02:03.3,,NULL
4359,103,45,17,19,19,02:03.8,,NULL
4360,103,41,7,16,20,02:03.9,,NULL
4361,105,22,6,2,1,01:34.0,,NULL
4362,105,8,1,6,2,01:34.2,,NULL
4363,105,18,16,9,3,01:34.3,,NULL
4364,105,13,15,12,4,01:34.8,,NULL
4365,105,23,3,4,5,01:34.9,,NULL
4366,105,4,4,8,6,01:34.9,,NULL
4367,105,21,15,11,7,01:35.0,,NULL
4368,105,44,7,17,8,01:35.0,,NULL
4369,105,11,16,10,9,01:35.0,,NULL
4370,105,14,1,5,10,01:35.0,,NULL
4371,105,31,3,3,11,01:35.2,,NULL
4372,105,17,19,14,12,01:35.3,,NULL
4373,105,35,4,7,13,01:35.4,,NULL
4374,105,41,7,16,14,01:35.4,,NULL
4375,105,2,17,18,15,01:36.5,,NULL
4376,105,32,19,15,16,01:36.5,,NULL
4377,105,10,17,19,17,01:37.1,,NULL
4378,105,47,18,21,18,01:40.2,,NULL
4379,105,46,18,20,19,,,NULL
4380,105,30,6,1,20,,,NULL
4381,106,30,6,1,1,01:33.5,,NULL
4382,106,23,3,4,2,01:34.0,,NULL
4383,106,17,19,14,3,01:34.6,,NULL
4384,106,11,16,10,4,01:34.9,,NULL
4385,106,18,16,9,5,01:35.2,,NULL
4386,106,15,7,16,6,01:35.2,,NULL
4387,106,21,15,11,7,01:36.1,,NULL
4388,106,14,1,5,8,01:36.2,,NULL
4389,106,35,4,7,9,01:36.3,,NULL
4390,106,44,7,17,10,01:36.4,,NULL
4391,106,4,4,8,11,01:36.7,,NULL
4392,106,8,1,6,12,01:36.8,,NULL
4393,106,31,3,3,13,01:37.7,,NULL
4394,106,32,19,15,14,01:38.3,,NULL
4395,106,22,6,2,15,01:38.6,,NULL
4396,106,2,17,18,16,01:42.0,,NULL
4397,106,10,17,19,17,01:43.5,,NULL
4398,106,46,18,20,18,01:48.1,,NULL
4399,106,47,18,21,19,,,NULL
4400,106,13,15,12,20,,,NULL
4401,107,22,6,2,1,01:10.6,,NULL
4402,107,31,3,3,2,01:10.8,,NULL
4403,107,8,1,6,3,01:10.9,,NULL
4404,107,13,15,12,4,01:10.9,,NULL
4405,107,18,16,9,5,01:11.1,,NULL
4406,107,11,16,10,6,01:11.1,,NULL
4407,107,23,3,4,7,01:11.1,,NULL
4408,107,30,6,1,8,01:11.4,,NULL
4409,107,4,4,8,9,01:11.5,,NULL
4410,107,15,7,16,10,01:11.5,,NULL
4411,107,21,15,11,11,01:11.6,,NULL
4412,107,17,19,14,12,01:11.7,,NULL
4413,107,14,1,5,13,01:11.8,,NULL
4414,107,35,4,7,14,01:11.8,,NULL
4415,107,41,7,17,15,01:12.0,,NULL
4416,107,32,19,15,16,01:12.2,,NULL
4417,107,2,17,18,17,01:12.8,,NULL
4418,107,10,17,19,18,01:13.5,,NULL
4419,107,47,18,21,19,01:13.6,,NULL
4420,107,46,18,20,20,,,NULL
4421,71,21,4,6,1,01:33.2,01:28.3,NULL
4422,71,15,7,16,2,01:35.3,01:29.2,NULL
4423,71,17,3,7,3,01:36.7,01:28.3,NULL
4424,71,35,15,11,4,01:37.0,01:29.9,NULL
4425,71,14,9,14,5,01:38.3,01:28.9,NULL
4426,71,32,9,15,6,01:37.5,01:30.0,NULL
4427,71,2,3,8,7,01:39.7,01:29.4,NULL
4428,71,18,16,3,8,01:41.5,01:30.6,NULL
4429,71,31,1,10,9,01:45.3,01:29.3,NULL
4430,71,8,1,9,10,01:45.0,01:30.6,NULL
4431,71,22,6,2,11,01:45.5,01:31.3,NULL
4432,71,39,17,19,12,01:44.4,01:32.7,NULL
4433,71,4,4,5,13,01:47.7,01:29.8,NULL
4434,71,33,17,18,14,01:46.8,01:33.5,NULL
4435,71,23,7,17,15,01:51.5,01:31.2,NULL
4436,71,40,18,20,16,01:50.9,01:37.5,NULL
4437,71,27,18,21,17,01:49.2,,NULL
4438,71,30,6,1,18,01:57.9,,NULL
4439,71,11,16,4,19,,,NULL
4440,71,13,15,12,20,,,NULL
4441,72,4,4,5,1,01:32.6,01:35.1,NULL
4442,72,15,7,16,2,01:32.7,01:35.3,NULL
4443,72,21,4,6,3,01:32.8,01:35.7,NULL
4444,72,17,3,7,4,01:33.2,01:35.7,NULL
4445,72,23,7,17,5,01:33.1,01:35.9,NULL
4446,72,8,1,9,6,01:32.8,01:36.6,NULL
4447,72,32,9,15,7,01:33.7,01:35.9,NULL
4448,72,14,9,14,8,01:33.8,01:35.9,NULL
4449,72,18,16,3,9,01:33.6,01:36.2,NULL
4450,72,2,3,8,10,01:33.5,01:36.5,NULL
4451,72,31,1,10,11,01:33.3,01:36.8,NULL
4452,72,22,6,2,12,01:34.2,01:37.3,NULL
4453,72,30,6,1,13,01:34.1,01:37.6,NULL
4454,72,13,15,12,14,01:34.2,01:37.7,NULL
4455,72,19,16,4,15,01:34.9,01:37.0,NULL
4456,72,35,15,11,16,01:34.9,01:38.1,NULL
4457,72,39,17,19,17,01:37.8,01:39.9,NULL
4458,72,33,17,18,18,01:37.9,01:40.1,NULL
4459,72,40,18,20,19,01:39.3,01:41.9,NULL
4460,72,27,18,21,20,01:40.4,01:42.6,NULL
4461,73,4,4,5,1,01:29.8,01:32.1,NULL
4462,73,30,6,1,2,01:30.2,01:32.1,NULL
4463,73,15,7,16,3,01:30.0,01:32.7,NULL
4464,73,2,3,8,4,01:30.4,01:32.8,NULL
4465,73,17,3,7,5,01:30.6,01:32.7,NULL
4466,73,23,7,17,6,01:31.0,01:32.3,NULL
4467,73,32,9,15,7,01:30.6,01:32.7,NULL
4468,73,37,1,10,8,01:30.7,01:32.6,NULL
4469,73,8,1,9,9,01:30.6,01:32.9,NULL
4470,73,21,4,6,10,01:30.4,01:33.3,NULL
4471,73,18,16,3,11,01:31.0,01:33.4,NULL
4472,73,13,15,12,12,01:30.9,01:34.3,NULL
4473,73,11,16,4,13,01:31.1,01:34.5,NULL
4474,73,14,9,14,14,01:31.2,01:34.6,NULL
4475,73,22,6,2,15,01:31.8,01:35.9,NULL
4476,73,35,15,11,16,01:32.3,01:35.7,NULL
4477,73,33,17,18,17,01:33.4,01:36.0,NULL
4478,73,39,17,19,18,01:33.2,01:37.0,NULL
4479,73,27,18,21,19,01:34.0,01:36.4,NULL
4480,73,40,18,20,20,01:34.8,01:36.4,NULL
4481,74,8,1,9,1,01:19.9,01:23.0,NULL
4482,74,4,4,5,2,01:19.9,01:23.6,NULL
4483,74,18,16,3,3,01:20.5,01:23.6,NULL
4484,74,17,3,7,4,01:20.4,01:24.1,NULL
4485,74,15,7,16,5,01:20.5,01:24.0,NULL
4486,74,11,16,4,6,01:20.9,01:23.8,NULL
4487,74,25,1,10,7,01:20.6,01:24.1,NULL
4488,74,13,15,12,8,01:20.6,01:24.3,NULL
4489,74,2,3,8,9,01:20.8,01:24.4,NULL
4490,74,22,6,2,10,01:20.9,01:24.4,NULL
4491,74,23,7,17,11,01:21.0,01:24.4,NULL
4492,74,35,15,11,12,01:21.0,01:25.3,NULL
4493,74,21,4,6,13,01:21.7,01:25.0,NULL
4494,74,30,6,1,14,01:20.3,01:27.0,NULL
4495,74,14,9,14,15,01:21.6,01:26.4,NULL
4496,74,24,9,15,16,01:21.8,01:26.4,NULL
4497,74,39,17,19,17,01:23.1,01:29.0,NULL
4498,74,33,17,18,18,01:25.1,01:29.2,NULL
4499,74,40,18,20,19,01:26.5,01:30.6,NULL
4500,74,27,18,21,20,01:25.9,,NULL
4501,75,8,1,9,1,01:14.8,01:16.6,NULL
4502,75,17,3,7,2,01:15.0,01:16.6,NULL
4503,75,4,4,5,3,01:14.8,01:16.9,NULL
4504,75,23,7,17,4,01:14.9,01:17.0,NULL
4505,75,15,7,16,5,01:14.8,01:17.2,NULL
4506,75,21,4,6,6,01:15.6,01:17.2,NULL
4507,75,31,1,10,7,01:15.9,01:17.6,NULL
4508,75,30,6,1,8,01:15.4,01:18.2,NULL
4509,75,14,9,14,9,01:15.8,01:18.4,NULL
4510,75,13,15,12,10,01:15.9,01:18.4,NULL
4511,75,24,9,15,11,01:16.3,01:19.0,NULL
4512,75,35,15,11,12,01:16.8,01:19.7,NULL
4513,75,39,17,19,13,01:18.6,01:20.7,NULL
4514,75,33,17,18,14,01:19.0,01:20.9,NULL
4515,75,27,18,21,15,01:19.6,01:21.6,NULL
4516,75,40,18,20,16,01:20.3,01:22.5,NULL
4517,75,2,3,8,17,01:15.0,,NULL
4518,75,22,6,2,18,01:15.7,,NULL
4519,76,8,1,9,1,01:13.6,01:16.7,NULL
4520,76,4,4,5,2,01:14.1,01:16.3,NULL
4521,76,17,3,7,3,01:14.6,01:17.1,NULL
4522,76,21,4,6,4,01:14.8,01:17.3,NULL
4523,76,15,7,16,5,01:15.2,01:17.4,NULL
4524,76,2,3,8,6,01:15.1,01:17.8,NULL
4525,76,14,9,14,7,01:15.3,01:18.5,NULL
4526,76,30,6,1,8,01:16.2,01:18.5,NULL
4527,76,35,15,11,9,01:15.9,01:19.0,NULL
4528,76,22,6,2,10,01:16.1,01:18.8,NULL
4529,76,13,15,12,11,01:16.2,01:18.9,NULL
4530,76,24,9,15,12,01:16.8,01:20.3,NULL
4531,76,40,18,20,13,01:18.6,01:22.2,NULL
4532,76,27,18,21,14,01:19.2,01:23.0,NULL
4533,76,33,17,18,15,01:19.4,01:23.7,NULL
4534,76,31,1,10,16,01:14.9,,NULL
4535,76,39,17,19,17,01:19.5,01:23.9,NULL
4536,76,23,7,17,18,,,NULL
4537,841,20,9,1,1,01:25.3,01:24.1,01:23.5
4538,841,1,1,3,2,01:25.4,01:24.6,01:24.3
4539,841,17,9,2,3,01:25.9,01:24.7,01:24.4
4540,841,18,1,4,4,01:25.9,01:25.0,01:24.8
4541,841,4,6,5,5,01:25.7,01:25.2,01:25.0
4542,841,808,4,10,6,01:25.5,01:25.6,01:25.2
4543,841,3,131,8,7,01:25.9,01:25.6,01:25.4
4544,841,13,6,6,8,01:26.0,01:25.6,01:25.6
4545,841,155,15,16,9,01:25.7,01:25.4,01:25.6
4546,841,67,5,18,10,01:26.2,01:25.9,01:27.1
4547,841,30,131,7,11,01:26.0,01:26.0,NULL
4548,841,153,5,19,12,01:26.6,01:26.1,NULL
4549,841,815,15,17,13,01:25.8,01:26.1,NULL
4550,841,814,10,15,14,01:27.2,01:26.7,NULL
4551,841,813,3,12,15,01:26.3,01:26.8,NULL
4552,841,16,10,14,16,01:26.2,01:31.4,NULL
4553,841,22,3,11,17,01:26.3,,NULL
4554,841,2,4,9,18,01:27.2,,NULL
4555,841,5,205,20,19,01:29.3,,NULL
4556,841,15,205,21,20,01:29.3,,NULL
4557,841,10,166,24,21,01:29.9,,NULL
4558,841,816,166,25,22,01:30.8,,NULL
4562,842,20,9,1,1,01:37.5,01:35.9,01:34.9
4560,841,24,164,23,23,01:33.0,,NULL
4561,841,39,164,22,24,01:34.3,,NULL
4563,842,1,1,3,2,01:36.9,01:35.9,01:35.0
4564,842,17,9,2,3,01:37.9,01:36.1,01:35.2
4565,842,18,1,4,4,01:37.0,01:35.6,01:35.2
4566,842,4,6,5,5,01:36.9,01:36.3,01:35.8
4567,842,2,4,9,6,01:37.2,01:36.8,01:36.1
4568,842,13,6,6,7,01:36.7,01:36.6,01:36.3
4569,842,808,4,10,8,01:37.2,01:36.6,01:36.3
4570,842,3,131,8,9,01:37.3,01:36.4,01:36.8
4571,842,155,15,16,10,01:37.0,01:36.7,01:36.8
4572,842,30,131,7,11,01:36.9,01:37.0,NULL
4573,842,67,5,18,12,01:37.7,01:37.2,NULL
4574,842,153,5,19,13,01:37.7,01:37.3,NULL
4575,842,814,10,15,14,01:38.0,01:37.4,NULL
4576,842,22,3,11,15,01:38.2,01:37.5,NULL
4577,842,815,15,17,16,01:37.8,01:37.5,NULL
4578,842,16,10,14,17,01:37.7,01:37.6,NULL
4579,842,813,3,12,18,01:38.3,,NULL
4580,842,5,205,20,19,01:38.6,,NULL
4581,842,15,205,21,20,01:38.8,,NULL
4582,842,10,166,24,21,01:40.6,,NULL
4583,842,816,166,25,22,01:41.0,,NULL
4584,842,24,164,23,23,01:41.5,,NULL
4585,842,39,164,22,24,01:42.6,,NULL
4586,843,20,9,1,1,01:35.7,01:34.8,01:33.7
4587,843,18,1,4,2,01:35.9,01:34.7,01:34.4
4588,843,1,1,3,3,01:36.1,01:34.5,01:34.5
4589,843,3,131,8,4,01:35.3,01:35.9,01:34.7
4590,843,4,6,5,5,01:35.4,01:35.2,01:35.1
4591,843,13,6,6,6,01:35.5,01:35.4,01:35.1
4592,843,153,5,19,7,01:36.1,01:35.6,01:36.2
4593,843,814,10,15,8,01:35.7,01:35.9,01:36.2
4594,843,67,5,18,9,01:36.1,01:35.5,01:36.2
4595,843,808,4,10,10,01:35.4,01:35.1,NULL
4596,843,16,10,14,11,01:36.1,01:35.9,NULL
4597,843,815,15,17,12,01:36.0,01:36.1,NULL
4598,843,155,15,16,13,01:36.1,01:36.2,NULL
4599,843,30,131,7,14,01:35.5,01:36.5,NULL
4600,843,22,3,11,15,01:35.9,01:36.5,NULL
4601,843,2,4,9,16,01:35.9,01:36.6,NULL
4602,843,813,3,12,17,01:36.1,01:37.0,NULL
4603,843,17,9,2,18,01:36.5,,NULL
4604,843,5,205,20,19,01:37.9,,NULL
4605,843,15,205,21,20,01:38.3,,NULL
4606,843,816,166,25,21,01:39.1,,NULL
4607,843,10,166,24,22,01:39.7,,NULL
4608,843,24,164,23,23,01:40.2,,NULL
4609,843,39,164,22,24,01:40.4,,NULL
4610,844,20,9,1,1,01:27.0,01:25.6,01:25.0
4611,844,17,9,2,2,01:27.1,01:26.1,01:25.5
4612,844,3,131,8,3,01:27.5,01:25.8,01:25.6
4613,844,1,1,3,4,01:27.1,01:26.1,01:25.6
4614,844,4,6,5,5,01:27.3,01:26.2,01:25.9
4615,844,18,1,4,6,01:27.4,01:26.5,01:26.0
4616,844,808,4,10,7,01:27.5,01:26.7,01:26.3
4617,844,30,131,7,8,01:27.7,01:26.1,01:26.6
4618,844,2,4,9,9,01:27.9,01:26.7,01:26.7
4619,844,13,6,6,10,01:27.0,01:26.4,NULL
4620,844,22,3,11,11,01:28.2,01:26.8,NULL
4621,844,16,10,14,12,01:27.4,01:27.0,NULL
4622,844,814,10,15,13,01:27.6,01:27.1,NULL
4623,844,813,3,12,14,01:27.4,01:27.2,NULL
4624,844,815,15,17,15,01:27.8,01:27.2,NULL
4625,844,67,5,18,16,01:27.6,01:27.3,NULL
4626,844,153,5,19,17,01:28.1,01:27.6,NULL
4627,844,5,205,20,18,01:28.8,,NULL
4628,844,15,205,21,19,01:29.7,,NULL
4629,844,816,166,25,20,01:30.4,,NULL
4630,844,24,164,23,21,01:30.7,,NULL
4631,844,10,166,24,22,01:30.8,,NULL
4632,844,39,164,22,23,01:31.6,,NULL
4633,845,17,9,2,1,01:23.6,01:21.8,01:21.0
4634,845,20,9,1,2,01:24.1,01:21.5,01:21.2
4635,845,1,1,3,3,01:24.4,01:22.1,01:22.0
4636,845,4,6,5,4,01:23.5,01:22.8,01:22.0
4637,845,18,1,4,5,01:24.4,01:22.0,01:22.0
4638,845,808,4,10,6,01:23.1,01:22.9,01:22.5
4639,845,3,131,8,7,01:23.5,01:22.6,01:22.6
4640,845,13,6,6,8,01:23.5,01:23.0,01:22.9
4641,845,813,3,12,9,01:23.4,01:22.9,01:23.0
4642,845,30,131,7,10,01:23.0,01:22.7,NULL
4643,845,67,5,18,11,01:24.0,01:23.2,NULL
4644,845,815,15,17,12,01:24.2,01:23.4,NULL
4645,845,153,5,19,13,01:24.0,01:23.7,NULL
4646,845,155,15,16,14,01:23.7,01:23.7,NULL
4647,845,5,205,20,15,01:25.9,01:25.4,NULL
4648,845,814,10,15,16,01:24.3,01:26.1,NULL
4649,845,16,10,14,17,01:24.6,01:26.6,NULL
4650,845,15,205,21,18,01:26.5,,NULL
4651,845,22,3,11,19,01:26.9,,NULL
4652,845,10,166,24,20,01:27.3,,NULL
4653,845,24,164,23,21,01:27.8,,NULL
4654,845,39,164,22,22,01:27.9,,NULL
4655,845,816,166,25,23,01:28.6,,NULL
4656,846,20,9,1,1,01:15.6,01:14.3,01:13.6
4657,846,18,1,4,2,01:15.4,01:14.5,01:14.0
4658,846,17,9,2,3,01:16.1,01:14.7,01:14.0
4659,846,4,6,5,4,01:16.1,01:14.6,01:14.5
4660,846,30,131,7,5,01:16.1,01:15.0,01:14.7
4661,846,13,6,6,6,01:16.3,01:14.6,01:14.9
4662,846,1,1,3,7,01:15.2,01:14.3,01:15.3
4663,846,3,131,8,8,01:15.9,01:14.7,01:15.8
4664,846,813,3,12,9,01:15.8,01:15.5,01:16.5
4665,846,815,15,17,10,01:15.9,01:15.5,NULL
4666,846,808,4,10,11,01:16.4,01:15.8,NULL
4667,846,22,3,11,12,01:16.6,01:15.8,NULL
4668,846,155,15,16,13,01:16.5,01:16.0,NULL
4669,846,814,10,15,14,01:16.8,01:16.2,NULL
4670,846,16,10,14,15,01:16.6,01:16.1,NULL
4671,846,2,4,9,16,01:16.7,01:16.2,NULL
4672,846,67,5,18,17,01:16.4,01:16.3,NULL
4673,846,5,205,20,18,01:17.3,,NULL
4674,846,15,205,21,19,01:17.4,,NULL
4675,846,153,5,19,20,01:17.8,,NULL
4676,846,10,166,24,21,01:17.9,,NULL
4677,846,816,166,25,22,01:18.7,,NULL
4678,846,39,164,22,23,,,NULL
4679,846,24,164,23,24,,,NULL
4680,847,20,9,1,1,01:14.0,01:13.5,01:13.0
4681,847,4,6,5,2,01:13.8,01:13.7,01:13.2
4682,847,13,6,6,3,01:14.0,01:13.4,01:13.2
4683,847,17,9,2,4,01:14.4,01:13.7,01:13.4
4684,847,1,1,3,5,01:14.1,01:13.9,01:13.6
4685,847,3,131,8,6,01:14.9,01:14.0,01:13.8
4686,847,18,1,4,7,01:14.4,01:14.0,01:13.8
4687,847,30,131,7,8,01:15.0,01:14.2,01:13.9
4688,847,2,4,9,9,01:15.1,01:14.5,01:14.1
4689,847,808,4,10,10,01:14.7,01:14.4,01:14.1
4690,847,814,10,15,11,01:14.9,01:14.8,NULL
4691,847,813,3,12,12,01:15.6,01:15.0,NULL
4692,847,155,15,16,13,01:15.7,01:15.3,NULL
4693,847,16,10,14,14,01:14.9,01:15.3,NULL
4694,847,67,5,18,15,01:15.9,01:15.3,NULL
4695,847,22,3,11,16,01:15.3,01:15.4,NULL
4696,847,37,15,17,17,01:16.2,01:15.6,NULL
